filename,fullpath,r_vertical_mean,r_vertical_variance,r_vertical_skewness,r_vertical_kurtosis,g_vertical_mean,g_vertical_variance,g_vertical_skewness,g_vertical_kurtosis,b_vertical_mean,b_vertical_variance,b_vertical_skewness,b_vertical_kurtosis,r_horizontal_mean,r_horizontal_variance,r_horizontal_skewness,r_horizontal_kurtosis,g_horizontal_mean,g_horizontal_variance,g_horizontal_skewness,g_horizontal_kurtosis,b_horizontal_mean,b_horizontal_variance,b_horizontal_skewness,b_horizontal_kurtosis,r_diagonal_mean,r_diagonal_variance,r_diagonal_skewness,r_diagonal_kurtosis,g_diagonal_mean,g_diagonal_variance,g_diagonal_skewness,g_diagonal_kurtosis,b_diagonal_mean,b_diagonal_variance,b_diagonal_skewness,b_diagonal_kurtosis
(MotoX)258.jpg,train_croped/Motorola-X/(MotoX)258.jpg,0.04580929631632722,116.6449636872515,-0.29125488510167047,17.692567476460614,0.03875875097650389,117.88849771462284,-0.2887754299078072,17.78372889930366,0.03716629859984385,116.93759122696068,-0.3115564558919989,17.840774576283323,0.16171184874707048,172.61394934848968,0.00541588406979599,23.63493996379423,0.1637409110029446,172.83544424821605,-0.003887586849331228,23.750907312869433,0.16498313653025656,171.04005046890694,-0.023450392357681746,23.701117955714544,-0.002095727420227135,8.367472772760427,-0.3585976626755051,28.56751062187454,-0.002103238988041586,8.390394290405352,-0.3446724046501817,28.769971980014372,-0.0020131001742683973,8.376152728871114,-0.3366734423061131,28.602621354928143
(MotoX)200.jpg,train_croped/Motorola-X/(MotoX)200.jpg,-0.10723232528093261,69.37782537744815,-0.01015306862003034,8.47602767811312,-0.06562387326482784,69.1666705814833,-0.02027991921248133,8.514648435539904,-0.068568407848086,69.13508025864216,-0.017349752372749036,8.52978231352929,0.011072989904452815,52.137716829602034,0.3855485158411532,9.822106598239596,0.03266686947899764,51.59155115231579,0.40153237533390834,9.807041166967672,0.03149694279189952,51.56995205981655,0.40355425226344993,9.873341449423547,0.00014271978847423726,10.162328715884895,-0.04499131109460789,11.421538085245356,-0.0003830899585361622,10.1397337935101,-0.046892274389904696,11.449031883572221,-0.0002629048735051891,10.134806282662776,-0.048623038216377264,11.463164271616186
(MotoX)80.jpg,train_croped/Motorola-X/(MotoX)80.jpg,0.05160071510125596,466.505643751785,-0.035227368151317884,5.195368748225013,0.10029163662039528,531.6878943450267,-0.04347262292615754,4.088353962195966,0.10282209602788289,531.1032283384301,-0.042927888396463255,4.105285008836369,-0.016441882999819715,569.8101153341961,-0.14328584379522027,4.316092582248445,-0.0060515068205036215,658.8945946856961,-0.11158505102153563,3.3560593555987506,-0.009174441139354637,658.0328386205717,-0.10666833817683954,3.373599992759667,-0.004251547382969778,49.16930768601783,-0.18263804514672216,5.393971828573028,0.0022609819121447157,50.433190759603136,-0.14123534025464535,4.999934435840375,0.002644071870680867,50.30796728927576,-0.13148360161744102,4.87454990670865
(MotoX)215.jpg,train_croped/Motorola-X/(MotoX)215.jpg,0.00897726248422571,52.18359420153293,-0.014746170117394894,95.76890212172695,0.009734052941529953,52.968147689228765,0.04277896398308971,96.0963940375249,0.011770626765218405,51.41917266035591,-0.20565453261555697,96.06665906187386,-0.14022688690583499,138.46217116053262,-2.744155820807218,89.18468792831804,-0.144793920137011,140.97452596079492,-2.77311032714488,89.21757165846606,-0.12878676912445167,138.9393322736954,-2.641790882197068,89.88227175539551,0.000668529535484657,4.9381455479003025,0.8040748653415177,71.86512732825184,-0.000187789195360857,4.9603877118658,0.77601312699476,71.64151380818372,-0.0004582056366804743,4.933067965037081,0.8369735586429748,73.91155448809869
(MotoX)42.jpg,train_croped/Motorola-X/(MotoX)42.jpg,0.0056712336998978345,69.68523091568686,1.6890987225865837,49.10125581013806,0.001554894537587905,72.46386388954114,1.8174634841301207,48.507037729186514,-0.011908651823808621,71.28802416665627,1.6100853995717908,45.85787994060522,-0.03293259119043325,67.87333787529352,0.38867563476886263,39.19728794179679,-0.020206117420828087,68.8279190556768,0.38078086837697767,39.20255108914367,-0.04254364220900189,69.19566587003816,0.41224159637308183,38.38317390261012,0.0034628327624541644,3.064200646250951,0.11602239533804061,15.95570982703465,0.002080704284598297,3.1075500544206576,0.10749637856566964,15.940725422719769,0.0031022775073613435,3.1389506246573933,0.09786124919948072,15.591594148201402
(MotoX)127.jpg,train_croped/Motorola-X/(MotoX)127.jpg,0.03196172105041757,126.5888200857591,0.45862033739613817,15.758248792859096,0.02103614566432312,120.12083139083494,0.31377717282869594,16.781238459864348,0.0142485051980049,121.31910768342654,0.3694819352989532,17.20897139606297,0.3497545595216634,155.89272111552592,0.5829904551530448,11.674426087929524,0.3019002388678565,151.23106629690656,0.3421181364400082,12.519577123098045,0.30392742323177696,152.48366772239322,0.37986415122168105,12.826916297100551,0.012581876089177357,15.55212596416645,0.060131348938040056,14.726326559403581,0.009126554894537543,15.638493864820353,0.021794159960374856,15.257001020626603,0.010824169220599728,15.661415347426187,0.028696242285839516,15.270627236361538
(MotoX)15.jpg,train_croped/Motorola-X/(MotoX)15.jpg,0.01059131061835226,2.0171512848689095,0.0355077460184875,4.22889439834511,0.010078646115017128,2.0142054928457966,0.03551695104459192,4.2450300764342765,0.010463613965506878,2.0118917681535518,0.02625108996076098,4.1560269575378905,0.010008225166756802,2.742152885595018,0.0934237297270038,6.240737837484572,0.009033599242833965,2.7370276634532984,0.09078052029815219,6.256271386443574,0.009777244456462955,2.735465587680161,0.09055474106009082,6.230172722218544,-9.765038158764325e-05,0.18654602135196988,0.018554954013997094,1.4406846320352642,-0.00015774292410311835,0.18665867952195328,0.01904898281052973,1.4413191499208402,-0.00012018508503094525,0.18657230693046278,0.019196990637242888,1.421500137930563
(MotoX)101.jpg,train_croped/Motorola-X/(MotoX)101.jpg,0.05184014632534102,18.349994029412706,1.047659099896785,30.742202102296517,0.008070240670632752,18.306096457714983,0.7706138206432155,31.31930997601578,-0.03211570819061355,16.990316428847663,0.6192587421702923,30.988426872833287,0.015324537287422637,7.270543387498248,0.5483561090903429,31.72814796321326,0.01537054564028604,7.315523297285199,0.5522983904337854,32.06295464571715,0.004611163692085812,7.276994501602886,0.5136024988493993,28.8696758981446,0.0017577068685776112,1.0423471298043447,0.1537253216093689,32.50300666700839,0.0014497325881858065,1.0440795339944304,0.17300788991838065,32.32482127987076,0.0018102878432786505,1.041479356113138,0.17600983998220726,32.178071894304495
(MotoX)115.jpg,train_croped/Motorola-X/(MotoX)115.jpg,-0.10667177453278064,382.6869160770452,0.20989744682726075,16.75497258987741,-0.054742428339643004,420.92311103500305,0.3487404657832879,16.464297625698762,-0.05672736013460731,437.20223042843185,0.4027829358065498,15.894272737145513,0.0620342827955051,101.65573078071883,0.3741598830983801,32.844203053417324,0.05720340574484708,108.0699524700024,0.3843586159835854,32.63007231237059,0.08844119944714857,107.5186600692019,0.3388034485036208,32.049818966494804,-0.009201670572681953,18.46681560568437,0.05663918959129691,44.52754959163582,-0.010966889009073966,18.54848708267267,0.11884834186141949,42.63018632849393,-0.01043356769424914,18.527071748801706,0.1252705848810758,41.402634767024416
(MotoX)137.jpg,train_croped/Motorola-X/(MotoX)137.jpg,0.1040492984195661,24.696773936076223,0.041730141227351275,2.250226944280376,0.10214981070849101,24.70024587971108,0.041699892724847476,2.248985277403454,0.10690463313502797,24.70453226039017,0.04202954912517158,2.2489363833850087,0.08485067003184905,19.95591668793433,0.07943749371789885,1.9592714934871145,0.0830394432425936,19.957265880561444,0.0797956412734804,1.9635658786600736,0.08638490775794724,19.96469825160415,0.07973794031203066,1.9546167323409946,-0.002952046151072645,2.6609529163351273,0.011107325453047556,5.015167004547491,-0.0029595577188870673,2.6613847870790437,0.011170786442859772,5.013405769507372,-0.0028919536085571743,2.6618997250605494,0.011030020532988075,5.011487518958177
(MotoX)25.jpg,train_croped/Motorola-X/(MotoX)25.jpg,-0.09163267682230651,233.96331048683996,0.6209535008907838,15.72578714507247,-0.09213689081185035,264.33433100209805,0.6270351961143404,14.240146843305478,-0.08916606574124149,256.82168224259084,0.6238822374354578,14.649191474888955,-0.5586794288203835,313.7311005588569,-0.4083142845456238,14.57869884949972,-0.5890224070067905,357.76801650391866,-0.44940781914449124,12.957492878396048,-0.5758996980349739,347.06412527831236,-0.4496054016088225,13.334248009123908,-0.026943993750375574,12.744710743753512,-0.6465427470862752,21.56513429709271,-0.021227690643591122,13.480229632731218,-0.6072936271137047,20.559514019608244,-0.024284898744065853,13.16413517007963,-0.6474333199399069,21.3403150255974
(MotoX)235.jpg,train_croped/Motorola-X/(MotoX)235.jpg,0.3726939486809687,39.846945548962246,12.874665071683655,241.2521100436471,0.32695789015083226,39.20632187857501,12.685791428690749,238.085090275986,0.28649025749654466,34.62673464787924,12.140782798019684,229.7817199315363,0.004349197764557403,26.15317798426699,-4.685049585322109,177.55383572446127,-0.00320274472687937,25.984178185597454,-4.7706867978842995,178.76314951856935,-0.007795129499429142,24.62965204055017,-4.5832318541402755,176.4642490638793,0.002276005047773566,1.9519846341150666,0.6953909578098316,379.190927652306,0.002779280091340667,1.9742351095664799,0.6234314707162196,375.70588050391547,0.0031548584820623913,1.9176557520539455,0.6631791713415757,372.0987860765126
(MotoX)275.jpg,train_croped/Motorola-X/(MotoX)275.jpg,0.21395855868036778,42.21375315183033,0.05088261835224011,2.0154967645847464,0.21084501382128484,42.038894321087014,0.051174493399608924,2.011577800059565,0.20702350369569136,41.98902664192325,0.04784343101187149,2.025313125255975,0.04296898473649418,57.82870953880057,0.07678946533167402,3.164504366482383,0.04016341415780303,57.809224085522416,0.0785582464842525,3.1730422493797628,0.04456143711315427,57.794520213869426,0.07371151738447092,3.158925710063632,-0.001006550087134185,5.19732787334211,-0.036544930602078696,4.366131681484364,-0.0012619433928249223,5.196793972669236,-0.03719295054620414,4.367326094382807,-0.000946457544618727,5.197320479135491,-0.03481983979537956,4.372022488633654
(MotoX)120.jpg,train_croped/Motorola-X/(MotoX)120.jpg,0.2731468962201792,56.37628143376526,0.48408782875201467,5.730338785360727,0.29487035033952297,59.16639952310745,0.5560303742982997,5.980404101177333,0.26804560272820155,60.27212390900223,0.5202375949620228,5.755048111808117,0.10492157923201731,72.90435569344007,-0.0020225995948196947,8.035061279301782,0.11788185054984675,76.23000136598709,0.004812515101521587,8.241389196931276,0.11100219337780184,77.03637037353046,0.0014336732369931789,8.099453057334097,-0.005318190012619434,8.659247000792256,-0.027113529102774713,7.708043354292492,-0.004123850730124409,8.656370079967772,-0.03522006179129831,7.818454689698067,-0.005648698996454572,8.659956975079284,-0.038242209717322846,7.80076880331621
(MotoX)110.jpg,train_croped/Motorola-X/(MotoX)110.jpg,0.14216487140195896,18.767728846003383,0.48022028599399147,9.054194497948297,0.12407044348296377,19.989122033624643,0.5323406164793941,9.380532321265425,0.1023394777958055,17.847083479768656,0.36841154044202645,9.267323135953786,0.020215506880596135,15.959211257339614,-0.12500927239762244,7.767042744886798,0.0037201039600985378,16.244224436208118,-0.13892326296196544,7.823162938181671,0.0014638167778378592,15.522853738891941,-0.07676563971792386,8.258258695160722,0.002073192716783841,1.6645140601436978,-0.04093943299052683,12.559533116031206,0.0022309356408869575,1.664599764227771,-0.029632807967055218,12.394700539698333,0.0008638302986599616,1.6837059120509263,-0.03285245089161749,12.148527633402082
(MotoX)182.jpg,train_croped/Motorola-X/(MotoX)182.jpg,0.010761259840153704,1.4795472709544315,0.0780247251777171,3.2659499004127435,0.010761259840153789,1.4795472709544306,0.07802472517771651,3.2659499004127373,0.010761259840154025,1.4795472709544313,0.07802472517771686,3.265949900412746,-0.03853058710414046,2.264862795418315,-0.039310418492821575,3.255690457983837,-0.03916155880055284,2.265876660718958,-0.0396385070240891,3.2527234507924927,-0.037283666846944265,2.267244602146846,-0.03742315270332334,3.2523158015013465,-0.0015473829697734709,0.16428310527543594,0.005981939267802711,2.0286243652293185,-0.0015473829697734435,0.16428310527543588,0.005981939267803119,2.0286243652293168,-0.0015473829697733692,0.16428310527543594,0.005981939267803666,2.028624365229321
(MotoX)194.jpg,train_croped/Motorola-X/(MotoX)194.jpg,0.12947501652544913,106.5935960570572,0.1303153702610714,16.521617101043283,0.0423154783366384,110.30099946652643,-0.15408178947382553,21.92818971082414,0.09379413046090987,108.72784093168409,0.011581329008417766,24.170024394266562,-0.16990884712457183,320.92295759743536,-0.32802502467582456,9.77997633173965,-0.22112835015924528,310.46431351607015,-0.33071820362638565,10.14844995825577,-0.2406565485848207,286.45164271961477,-0.3318380545018514,10.509964959445545,0.004296616789856402,15.371173174202248,-0.1497193595236366,9.405382018345215,0.005040262003485345,15.049434514033083,-0.11949905595001045,9.48578425245193,0.00799981972237247,14.88067859647855,-0.11942887796730386,9.703172924079862
(MotoX)35.jpg,train_croped/Motorola-X/(MotoX)35.jpg,-0.167351158283757,105.83796979082692,-0.023017806714453137,3.83876009754517,-0.18418645964785774,107.81206385397525,-0.01798625293692513,4.082735454544107,-0.1818240715702182,107.64433923696805,-0.01961435262909874,4.086148353507079,0.06958059161108106,133.17531322557866,0.07532598143442373,3.83657577600723,0.08183195871642328,136.08021583250897,0.07953924018058246,4.128014053800829,0.07630532269695334,135.83834937789237,0.08019760171257723,4.130023718197214,0.004439336578330618,22.47228889754284,-0.008253303538972185,5.219912585488473,0.014429721771528146,22.853214804582638,0.03820073328541887,5.69724001732871,0.014452256474971474,22.83630937036944,0.03882882942684047,5.713324186013995
(MotoX)114.jpg,train_croped/Motorola-X/(MotoX)114.jpg,0.13768422120064894,51.562772140680224,0.13850427174830238,9.04445309956815,0.1770091566011657,51.82768179243539,0.009253569363601452,9.792056711603076,0.06594311489694125,46.13014137390113,0.03829884610331201,7.939134916776242,0.1320420948260321,39.87750856721427,0.16910625574861662,11.583998386391547,0.1440296181118923,39.252946777940906,0.21374427024288625,11.836236635481624,0.03751276966528455,37.788083099372734,0.014428667909583543,11.756011879161685,0.0016450333513610923,3.8302471286107824,0.022520401505363684,12.320510090058084,0.0013220359353404495,3.8039388206964384,0.005451135421464813,12.410298504534929,0.0007661799170722785,3.854335089910827,0.019200361970858233,12.180262224709304
(MotoX)172.jpg,train_croped/Motorola-X/(MotoX)172.jpg,-0.16440099002463798,11.512660680656586,0.030252453478596,15.023235715528074,-0.18427659846163086,11.584457952649444,0.030559388092371693,14.81389195383429,-0.19319752418724837,11.593180930592398,0.023010478839603478,14.799043423616347,0.06636657953248001,16.639048465035053,-0.0773497433371711,7.874569687094027,0.09237726098191215,16.78619665430597,-0.06723602777926813,7.809524036423767,0.08343661739078179,16.821947350769026,-0.07167348331649748,7.786099660630663,-0.0017727300042064734,0.8026604593753307,0.003439567800833737,8.70915011340446,-0.00146475572381465,0.7947630428807906,0.002694803406886937,8.795286334816588,-0.0017201490295054547,0.7932073349398493,-1.3991616312689377e-05,8.703531364075248
(MotoX)43.jpg,train_croped/Motorola-X/(MotoX)43.jpg,-0.010155639685115242,51.035222357994925,-0.10821416649483864,2.6554378617078305,-0.0024844510546242074,43.038275124450266,-0.12905857147287697,2.97478692908836,-0.0026196592752840077,41.83303316746912,-0.13432058394997892,3.08065795186243,-0.07091483384411998,54.40490644929983,-0.3242030629681453,2.642926358891562,-0.1391057854095307,47.03151093429426,-0.31875178158826034,3.00245943768655,-0.13376599963944474,45.10837493861863,-0.3031693394462932,2.9509431932651475,-0.0010816657652785388,2.963379936903806,-0.024100561086342905,6.867982662897148,0.0038534342888047663,2.7995953006746137,-0.025638401370948864,7.66343689746633,0.0020281233098972816,2.78877059977395,-0.036017039407072175,7.669295923789361
(MotoX)82.jpg,train_croped/Motorola-X/(MotoX)82.jpg,0.01913008533141036,342.3927295240685,0.03188401256317159,10.826501954735793,0.003150163752178343,390.76464567343146,0.019435437786673542,8.67279190947777,0.007950994531578572,384.8193935497965,0.020320325290983744,8.914688177471193,-0.005490017126374614,493.44315511891756,-0.003031933988179057,8.667545299103418,-0.010412910882759455,566.7548997917592,0.005040894445307544,6.873877336701568,-0.009613867856498981,557.7419067561925,0.006116410558310059,7.088108640964071,-0.0027792800913406944,48.72521161338237,-0.01906118044133207,8.329190112188572,8.262724595877005e-05,51.1271670804872,0.0054804677093282265,7.106243063343461,0.0016901027582477005,50.549081483436105,0.0037275888691109993,7.353741854757185
(MotoX)185.jpg,train_croped/Motorola-X/(MotoX)185.jpg,0.09522132834565235,24.856431410868197,1.2410208494835644,23.899469306610108,0.10475820263205332,24.798535880254665,1.2625924489836924,23.91130201065525,0.10641074755122897,24.712959609342168,1.2422172670500404,23.441020846483063,-0.13086841235502675,29.821071001613845,-2.732382978011954,36.15130223246864,-0.1452436752599003,30.02412062672898,-2.792951650148781,36.56018969520038,-0.15654482903671654,30.28141287888695,-2.8644469529622247,36.96171261869563,-0.0015999639444744822,3.265692861063637,-0.005825669139094367,24.540001965095612,-0.0013821284778559348,3.2583509531305226,0.003464345306361147,24.50082065886296,-0.0015173366985157095,3.2591242525838817,-0.001328977193810423,24.499683494323666
(MotoX)203.jpg,train_croped/Motorola-X/(MotoX)203.jpg,-0.012707694850069097,5.512253023460412,-1.7463277051498753,93.51479451319325,-0.008963178294573602,5.62232699685641,-1.8734759942958332,94.82497690705002,-0.010066439817318702,5.613499921315125,-1.8432648905652367,94.1759570734466,0.1961486313923442,4.14309492082455,1.0825864308462274,12.474391719992042,0.2131313472748032,4.306446207298703,1.1922566567890254,12.710099676457194,0.2274418229072772,4.435698962929801,1.262932107419611,12.610700897361983,-0.0003605552550928384,0.2288097371953892,0.1537980170182649,27.744985165061266,-0.0001577429241031217,0.22727372669459917,0.22327456347352514,28.059033323100863,-7.511567814433858e-05,0.22680427294666208,0.216334812011593,27.982909811658306
(MotoX)151.jpg,train_croped/Motorola-X/(MotoX)151.jpg,0.09395656811489696,72.29470663764859,-0.023926293723626098,14.510146264229345,0.07391758307793996,70.84479426021365,-0.10154603398799002,14.90316592003019,0.06360889519860571,70.61684337901755,-0.11809646310797967,14.97497357407454,-0.029579615107265225,159.61146013224615,-0.14558896653791045,17.033180149955232,-0.07474385553752781,157.1855545885575,-0.20320083403878517,17.528151131439202,-0.08676518087855299,158.1744764460055,-0.14964339463882945,17.253938530249943,-0.0013971516134847802,8.811142209976866,-0.7177313121401262,34.61544557183038,0.0032825551349077923,8.727976575351589,-0.7222694317635804,35.670141969777475,0.003545460008412903,8.693868506571693,-0.7118401698758892,35.59275766055497
(MotoX)186.jpg,train_croped/Motorola-X/(MotoX)186.jpg,-0.07163312751637524,212.6186269976721,-0.4330732465435099,11.592495974252964,-0.09307020311279365,226.92931750395027,-0.4358036904846651,11.403585315824882,-0.07086037497746545,227.37360842029966,-0.39994879685622603,11.093774998321592,-0.07276455741842434,279.93569033454486,-0.5116008724139002,13.438822264357238,-0.10167376509825128,300.5936992441921,-0.6807487831902002,13.915659776142057,-0.081948388017547,298.5981444812878,-0.6506528055564117,13.650629854080073,0.005303166876990547,21.80797620308414,-0.03008023270744613,13.347817147601429,0.008826092181960205,22.42255670739204,-0.07221173109102262,13.066013550004854,0.008465536926867356,22.382218311248458,-0.06268613203315035,12.393043110774654
(MotoX)234.jpg,train_croped/Motorola-X/(MotoX)234.jpg,0.15947340153836914,345.45370456117666,0.23172317506390366,7.849066074725233,0.14087663752178356,353.6386000263245,0.1971080403796207,7.763537278220221,0.1209681659756024,352.0143752040375,0.18675233049547565,7.609924050601515,-0.2417710774592873,457.79426180229075,-0.25426281890120217,7.725197013026168,-0.2361054774352503,470.2276480519267,-0.273380602988543,7.829969261835336,-0.245509960338922,467.32354343998867,-0.27947371980117003,7.651715085670567,0.01753199927888949,56.45085241507184,0.020159033732234106,7.460929434450447,0.021002343609158123,57.477933097825186,0.011663065383197538,7.384988440329508,0.022361937383570705,57.104492882882724,0.03167434726586904,7.196008623257777
